Jerry Kelly,2730.9534882794974
Stephen Ames,-1633.3738516857657
Steve Flesch,-3295.3254246552815
Tim Petrovic,-3259.6832802523527
Brad Fritsch,-1478.2308608486394
Ben Kohles,-993.6241275069888
Bob Estes,-1314.6763126494106
Arjun Atwal,-4926.369129921381
D.J. Trahan,-449.60276600180816
Nathan Green,-1108.0865810755367
Vaughn Taylor,8690.055615365936
Jeff Maggert,-2250.451001254503
Lee Williams,-912.4958632027505
Kevin Sutherland,219.34088583759134
Andres Gonzales,-3288.581652575389
Russell Knox,13116.102641816464
Chad Campbell,2361.770895130305
Jeff Overton,2104.896631776508
John Daly,-8120.8753367132185
Chase Seiffert,1125.6869692320433
Bud Cauley,8925.536709267384
George McNeill,-732.834471396545
Ross Fisher,1315.7672434678466
Chip Deason,-339.6981514871912
Scott Gardiner,-2823.8830539352657
Ryuji Imada,-1322.2858409430767
Greg Owen,-3771.267493435008
Trevor Immelman,-4964.235293043113
Fabian Gomez,-1709.4041653767702
Steve LeBrun,-169.8903692973173
Trent Whitekiller,-40.51379989366096
Cameron Percy,869.818622332275
Guan Tianlang,-803.562764267288
Jin Park,-1084.1841909456289
Heath Slocum,-5429.175657836034
Cameron Beckman,-8274.279278927095
Justin Bolli,-2100.1624829553953
Aaron Baddeley,6130.990322001267
David Mathis,-1686.7382624123193
Scott McCarron,-3722.7176854657246
Donald Constable,-765.6308565430336
Ricky Barnes,-932.2940358082608
Jeff Gove,-1684.2712960591834
Charlie Holland,-222.69263033653772
Cody Gribble,-7436.087209080113
D.H. Lee,-6167.881361201752
Matthew NeSmith,1462.0405707445238
Steven Fox,-852.2679618701836
Rod Pampling,-9767.654408599707
Sean O'Hair,3272.5807778428216
Steven Bowditch,-20362.065039891233
Michael Letzig,-903.8732515821803
Darron Stiles,-3919.2755819152794
David Duval,-9419.115823136024
Michael Bradley,-2428.8660918439246
Scott Moran,-1215.2787864290897
Vince Covello,-770.362211948545
William McGirt,5543.840482844257
Marcel Siem,702.6887872246873
James Driscoll,-648.6201090151019
Andres Romero,-2318.9638146907996
Luke List,7100.092830044864
Jason Kokrak,10353.699237684852
James Hahn,1840.4360168500052
Greg Chalmers,-6721.202742551451
Richard H. Lee,-1315.7151240971302
Mike Weir,-13678.768024572119
Alistair Presnell,37.38517938809815
Andrew Svoboda,-1487.4952978108047
Morgan Hoffmann,-3683.766971560255
Roger Sloan,-2865.431024014289
Casey Wittenberg,-543.5268675790079
Scott Langley,-1760.3382839515632
Will Claxton,-4095.5101570365746
Brendan Steele,8888.230282091181
Seung-yul Noh,-170.1507613966466
Brian Stuard,-1780.6344426224093
Pat Perez,9865.229908920479
Chris DiMarco,-2107.8177349400826
Daniel Summerhays,980.4480208944439
Charlie Wi,-194.69949910539228
Chris Stroud,-1258.9813838777004
Brian Harman,11141.863802193375
Corey Conners,768.6795232403075
Andrew Georgiou,-119.32128757359612
Eugene Wong,-158.70869945894182
John Huh,2065.6675556758987
Peter Laws,-82.22702149470004
Jesse Smith,-167.9190390329369
Adam Svensson,971.6303424572573
Will Collins,-207.6313081575951
Bobby Gates,-4275.979490609764
Mackenzie Hughes,-1271.4344997769595
Adam Hadwin,11365.538284138012
Albin Choi,-691.6556603804436
Billy Andrade,-549.2639727693597
Robert Karlsson,544.5049020669088
Stephen Gangluff,-1096.9053487213962
Bryn Parry,-148.32848447909424
Joey Snyder III,-1679.5916061229125
Brian Hadley,-181.37921597129133
Eric Banks,-230.955313209587
Jordan Spieth,26366.52665373923
Lucas Glover,9872.006018277185
Patrick Rodgers,1873.7125949337806
Troy Matteson,-7174.082029943551
Nick Watney,8765.40269036316
Bryce Molder,905.8621461453288
Erik Compton,-1784.3420295981527
Dicky Pride,-4390.916612245717
John Kimbell,17.991325610671808
Carl Pettersson,-8222.203195520084
Matt Bettencourt,-4282.795924511064
Gary Christian,-170.90992269766238
Steven Ihm,-173.80893060815936
Bill Lunde,-1481.750203836974
T.J. Vogel,-258.2531666253613
Wes Short Jr.,-1150.2405221040797
Louis Oosthuizen,11427.792404592548
Colt Knost,-3844.9923484884866
Connor Arendell,-906.6801245028482
Joe Ogilvie,-1738.064832146733
Sean McCarty,-561.5813709757114
Luke Donald,5588.0534743467015
Nicolas Colsaerts,-509.7396306589501
Gonzalo Fernandez-Castano,-2076.5797935289793
Michael Kim,-8319.667048269846
Martin Laird,8849.540142952073
Bo Van Pelt,-799.419434304572
Mathew Goggin,-1423.7112480095648
John Parry,-45.898922544020394
Morten Orum Madsen,59.30473997591818
Jamie Donaldson,1383.8724351955027
Edward Loar,-2449.383614986735
C.T. Pan,1633.5297191086925
Steven Alker,-596.7951445745691
Bio Kim,-251.254548586702
Matt Weibring,-832.2473588173139
Michael Weaver,-867.7931741234808
David Howell,168.3720654862697
Peter Hedblom,-36.64899661433146
John Peterson,804.8290777509376
Simon Khan,-31.128317226739302
Jaco Van Zyl,-967.9608144342943
Geoffrey Sisk,-68.50030639915045
Branden Grace,6361.805311998542
Ryan Yip,136.54203747736688
Randall Hutchison,-43.71721577466326
Michael Campbell,-608.3566286550956
Tano Goya,-507.5595831891786
Eddie Pepperell,451.391494185083
Rikard Karlberg,-297.80478598218315
Angel Cabrera,-4333.846431854728
Jose Maria Olazabal,-1546.175960152929
Zack Fischer,126.57216886825626
Yoshinobu Tsukada,-162.54764573179892
Matt Harmon,-171.6505732336688
Brandon Crick,-171.6505732336688
Roger Tambellini,-568.0561643540207
Cory McElyea,-188.84228437275522
Yui Ueda,-206.0339955118416
John Nieporte,-223.225706650928
Ryan Sullivan,-203.24753107613853
Grayson Murray,-1914.1079459161108
Richard Sterne,-3360.672833468763
Satoshi Kodaira,-10864.265747357822
Toru Taniguchi,-433.7412671744205
Daniel Popovic,-381.52012562417787
Johnson Wagner,1777.8810600615707
Henrik Norlander,1074.2834245812626
Patrick Cantlay,14250.609023209136
Jesper Parnevik,-1691.8150873934023
Kevin Na,16759.557859191482
Steve Jones,-2160.8850784503984
Jhonattan Vegas,5635.333092966647
Aaron Watkins,-443.99471267167615
Blake Adams,-1588.980003612611
Lee Janzen,-1644.3908371340938
Bart Bryant,-262.34443749247873
Brett Quigley,-569.7259655839001
John Mallinger,-1304.6889486320126
Troy Kelly,-2319.259068855735
Chris Starkjohann,-500.36899677118373
Mark Brooks,-4468.707303635124
Steve Marino,-843.9683065639492
Jeff Klauk,-605.2350619737156
Peter Tomasulo,185.81463949803833
Hank Kuehne,-711.6659972566615
Neal Lancaster,-2670.987937406703
J.B. Holmes,9256.761164971736
Jon Fiedler,-409.2125406177689
Retief Goosen,1397.9051733025258
Ted Potter Jr.,-4849.338127674412
Kelly Kraft,-5909.293208454353
Sam Saunders,-4473.568942901409
Joe Durant,-183.86579678972353
Alexandre Rocha,-977.5032284135497
Todd Hamilton,-2996.7097252758745
Si Woo Kim,173.52358785038692
Chris Riley,162.6294067945088
Alex Cejka,1031.5990096650485
Brett Nutt,-148.32848447909424
Mitch Lowe,-1228.1286945279576
John Hurley,-54.107245910612995
Glen Griffith,-82.89336688768789
Kris Blanks,-2942.7527577697174
Ken Looper,110.08025892159196
Hunter Haas,102.83512790789631
Matt Fast,-175.68304069081617
Tim Herron,-6633.786485846911
Jake Narro,-917.3627178001325
Franklin Corpening,-6.881242078008825
David Frost,-15.02429789404469
Kyle Reifers,-1056.5794499742192
Keith Clearwater,-3236.369258439542
Fred Couples,364.5332264771908
Kenny Perry,-2407.0942079900433
Peter Williamson,-690.479715134649
Duffy Waldorf,-620.5337245701094
Blayne Barber,-960.0810471511148
Jeff Quinney,-26.784171874572827
Brian Ricketts,-317.4144997821403
Andy Pope,-201.17031209162212
David S. Bradshaw,-1100.1647856347365
Rod Perry,-6068.664538562777
Thaworn Wiratchant,-113.2787168079336
Michael Hendry,-1278.963913342172
Justin Thomas,22028.612889853903
Chris Williams,-283.8203206554163
David Branshaw,-3.8648032793294997
Jay McLuen,-872.8358980385839
Brad Faxon,-2169.7933993279767
Frank Lickliter II,-3568.3294354444665
Paul Goydos,-2262.682601926285
Kyle Bilodeau,-869.7851125324535
Jonathan Randolph,-5265.226324758988
Peter Lonard,-366.7775392555036
Paul Stankowski,-682.9553918207275
Ryan Blaum,267.5758092090996
Andre Stolz,-7.335112118442559
Skip Kendall,-729.1243792940747
Kent Jones,-246.85196503663093
Marco Dawson,-531.7410737851549
Robert Gamez,-6643.952549312564
Kevin Kisner,11646.526435786931
Marc Turnesa,-2983.4032056979995
Andrew Johnson,-71.56549520689452
Omar Uresti,-5173.848258116008
David Peoples,-24.654779540550255
Eric Axley,-3620.1788755940247
Craig Barlow,-903.2430085333153
Steve Lowery,-1045.9124118333646
Jim Carter,-270.9832305493268
Tom Byrum,-197.8366967860852
Derek Sanders,-98.61911816220102
Jim Gallagher Jr.,-361.46077209964494
Parker McLachlin,-4110.694373074539
Matt Dobyns,-1808.412080445703
Nathaniel Rau,-172.5834567838518
Carlos Franco,-994.7843006240196
Robin Freeman,-431.9874270610683
Russ Cochran,22.255936125794015
Eduardo De La Riva,90.35643528915175
Steven Tiley,62.20437967572978
Oliver Fisher,-34.10957702678323
Shingo Katayama,22.122667047196447
Matthew Fitzpatrick,3054.976858942618
Mark O'Meara,-1465.1073942037851
Tom Lehman,-226.35542448700016
Gregory Bourdy,713.2959921160981
Gareth Wright,-16.791903903293687
Jimmy Mullen,-27.98650650548948
Kyung-tae Kim,-564.2744425526945
Shiv Kapur,136.83140441284542
Peter Senior,-100.18593587072182
Sandy Lyle,-3659.865134324088
Thomas Aiken,-861.7115899562646
Oscar Floren,-29.719004527257876
Alvaro Quiros,-309.6626402857957
Hyung-Sung Kim,-874.2659131067428
Niclas Fasth,-46.7774465877467
Ben Stow,-63.835888648235525
Tom Watson,-1213.5405874593398
Richard McEvoy,-70.3810101700557
John Wade,-97.95277276921318
Darryn Lloyd,-97.95277276921318
Lloyd Saltman,-115.011214829702
Brendan Jones,-1034.723256765776
Nick Faldo,-1116.293035850286
Makoto Inoue,-166.1865410111685
Grant Forrest,-644.7817971238986
Rhys Pugh,-200.30342513214615
Tyrrell Hatton,6415.470799636831
Shane Bertsch,-2376.4043111593437
Danny Lee,6192.399641866711
Hideto Tanihara,-288.9483125217835
Mark D. Anderson,-1941.8871214513324
Dean Wilson,58.961620936159115
Fred Funk,-1195.1727715679733
Josh Persons,-559.3711900460328
Kevin Carll,-92.62200962531043
Jeremiah Wooding,28.119775584087048
Scott Harrington,338.80035493903335
Michael Block,-6442.145606623384
Corey Pavin,-277.08363188093665
Arron Oberholser,-163.9209666750098
Andrew McLardy,-594.0913495628394
Kelly Mitchum,-1032.7638159666012
Daniel Nisbet,-1091.5280060210039
Matt Bova,-260.40777957964974
Bernhard Langer,-512.5290083021205
Larry Mize,-1254.0960422146677
Nathan Smith,-165.68740413812486
Ian Woosnam,-1806.7204894293898
Craig Stadler,-785.8726156386886
Alan Dunbar,-187.35632447417416
Ben Crenshaw,-1571.9697769838035
Steve Wheatcroft,-2649.509457382408
Michael Putnam,-94.00613824697572
Clayton Wonnell,-308.11810971757944
Jon Curran,-3788.04182563331
Sebastian Vazquez,-207.27013422644563
Jorge Garcia,-72.63164783567508
Rafael Campos,-671.0385047853765
Stephan Jaeger,-2370.9933980637297
Jeff Curl,-236.47715245173245
Edward Figueroa,-610.5034835786497
Chad Kurmel,-141.1319542348255
Miguel Suarez,-1185.3325024936444
Angel Cabrera Jr,-213.09725667751275
John Stoltz,-285.0625591202
Todd Baek,-471.08500901541623
Conrad Shindler,-700.0194889399128
Rich Beem,-2972.780085554229
Carl Cooper,-162.58827588903412
Mathias Gronberg,-657.5624208011373
Nate Smith,-371.4363672926904
Brad Adamonis,-1004.0894466961121
Jason Gore,-3208.2915028569837
Mark Silvers,-371.2776349418398
Dan Obremski,-174.17359130360083
Kevin Shields,-399.91140759390936
Pat Carter,-147.92867724330154
Ryan Zylstra,-929.4156139007907
Tim Wilkinson,-152.22765127297717
Will MacKenzie,-2989.7662949105043
Peter Malnati,-1225.6140186709677
Chad Collins,-5020.3446404922115
Wes Roach,-570.1925804062256
Ben Martin,1606.077932604345
Len Mattiace,-1711.6388125355838
Jose Coceres,-322.7809851422587
Tyrone Van Aswegen,-1922.9801542214648
Oscar Fraustro,-1086.9270850073683
Spencer Levin,1392.9866169597497
Jamie Lovemark,4284.074496165806
Billy Hurley III,-3754.4365861231577
Andrew Loupe,-8830.730097381147
Alex Prugh,-1924.9832964966724
Hudson Swafford,4785.396766450622
Jose de Jesus Rodriguez,-551.273020761809
Harrison Frazar,-2115.1329159060056
Chesson Hadley,341.26001113467123
Jordi Garcia Pinto,-148.8721369421038
Alex Aragon,-1276.1252272465322
Bronson La'Cassie,-499.5786846414196
Roberto Diaz,-2225.19334091105
Mark Calcavecchia,-1562.6219675792938
Joost Luiten,726.5046263075909
Oliver Goss,-197.6385555155427
Chang-woo Lee,-79.34711567936192
Jordan Niebrugge,-1289.4827569744027
Garrick Porteous,-634.954664913484
Michael McCoy,-216.47125733884175
Kevin Tway,2599.9844571320127
Victor Dubuisson,206.84414148607522
Brice Garnett,366.0688464135899
Kevin Foley,-1160.2622146535552
Miguel Angel Carballo,-4492.659709755982
Troy Merritt,-839.1183808661925
Daniel Chopra,-5962.698896211598
Jim Renner,-4116.995937416151
Max Homa,-4297.6380055603895
Willy Wilcox,414.72742294729176
Riley Wheeldon,-641.7507945467195
Austin Cook,2560.844011535891
Benjamin Alvarado,-1269.5259182551822
Grant Leaver,-4.64067966477586
Scottie Scheffler,4203.42794112453
Dustin Morris,-409.9992623944169
Kelvin Burgin,-344.1584847549023
Isaac Sanchez,-587.7849443043995
Jason Allred,97.41349128519283
Bobby Wyatt,-4977.722879619119
Armando Villarreal,-184.88648313637728
Sam Love,-207.41952326862327
Chris Thompson,-2988.032439575763
Briny Baird,-254.72115839840458
Stuart Deane,-3031.1603616387374
Case Cochran,-84.68914340978279
Will Strickler,-914.0094077577548
Dustin Bray,-91.48029113518668
Hunter Green,-114.78369161383424
Mark Hubbard,-654.7389857811008
David Carr,-2209.9667916607423
Rocco Mediate,-922.845855801733
Bubba Dickerson,-212.57895100897517
Andrew Putnam,2618.0402982702994
Ted Purdy,-4747.2238659755785
Brad Lardon,-1303.9338309844768
Joey Garber,-2279.78129963708
Adam Rainaud,-992.8173718740202
Sebastian Saavedra,-235.53767591228063
Dudley Hart,-1029.363731657242
Rick Lewallen,-703.0032310046538
Derek Tolan,-103.32689503429476
Toshinori Muto,-111.15444345117041
Eric Dugas,-1126.100768017139
Masahiro Kawamura,257.1196707568415
Martin Trainer,-7966.136118471511
Yusaku Miyazato,-3188.291883122546
Yan Liu,-407.64977187832625
Jared Sawada,-413.0115519053544
Kirk Nelson,-343.1955343219003
Edoardo Molinari,330.2280916752003
Byeong-Hun An,8298.54347297643
Kristoffer Broberg,-937.3111815844276
Koumei Oda,-416.97622602012956
Jamie McLeary,-23.881170738448734
Chris Rodgers,-3.85180173200786
Rhein Gibson,-2867.9782326851446
Dawie van der Walt,-550.3793405054598
Ashley Chesters,150.91121636278353
Paul McKechnie,-8.088783637216507
John Singleton,-31.96995437566524
Juvic Pagunsan,-241.85105467637874
Rhys Enoch,-254.86288937807694
Anirban Lahiri,991.3670352567909
Matthew Baldwin,-205.94596004901342
Masanori Kobayashi,-644.3575954300368
Victor Riu,-103.61346659101143
Bradley Neil,-1122.2381495448067
Christopher Hanson,-199.13814954480637
Jin Jeong,-1281.2534334058885
Matthew Southgate,649.1022644254219
Dong-Kyu Jang,-326.8748214394403
Mark Wiebe,-246.90049102170383
Bryden MacPherson,-663.900872547346
Kevin Penner,26.19225177765345
Chris Smith,-4076.5124810871766
Don Littrell,-220.3230590708496
Guy Boros,-493.62210231945716
Raymond Knoll,-113.24297092103109
Ryan Lenahan,-179.68655079816668
David Gossett,-237.0783966050838
Aaron Krueger,-646.7175108041197
Josh Broadaway,-1649.679732097709
James Vargas,-89.16921009598197
Hunter Hamrick,-233.0175598440209
Craig Stevens,-485.3973254532943
Taylor Pendrith,-362.727628191523
Joel Dahmen,2646.054551180122
Beon Yeong Lee,-166.3984837989753
Bill Walsh,-621.7423619649267
Chris Hemmerich,-182.76799218377298
Kevin Stinson,-296.39614327800484
Derek Lamely,-2278.008767256389
David von Hoffmann,-329.32904808667206
Siddikur Rahman,57.969616066718295
Gaganjeet Bhullar,-204.3038766450368
Scott Hend,-977.4213228462236
Prayad Marksaeng,-670.164327512178
Berry Henson,-435.01460638018057
Nicholas Fung,-874.1237399640174
Wade Ormsby,-547.0456564593769
Rashid Ismail,-272.5149725395561
Seuk-Hyun Baek,-1255.5940457625338
Derek Fathauer,-6292.880052759139
Alan Morin,-2156.792128861134
Julien Brun,-247.2856711949046
Daniel Berger,12933.817465716837
Lucas Bjerregaard,-1644.9029090576976
Garth Mulroy,-566.0867647573211
Zac Blair,-1435.4719189860207
Nicholas Lindheim,-3686.7877470809635
Fran Quinn,-527.340771431969
Clayton Rask,-68.56207082973991
Kyoung-Hoon Lee,1028.9758111584333
Hunter Stewart,-1591.4076571351493
Brian Campbell,-1804.8762928220274
Cameron Wilson,-243.13216992847566
Smylie Kaufman,-13579.770188643226
Tom Lewis,-928.471422411769
Maximilian Kieffer,-100.91720537860594
Maverick McNealy,1624.9581228416487
Anthony Broussard,-100.91720537860594
Graeme Storm,-489.6061230807185
David Oh,-122.67988516445034
Rob Oppenheim,-1301.4753146108462
Simon Griffiths,-144.44256495029475
Aron Price,36.450272499240356
Robby Shelton,-1146.6992594924927
Brandon McIver,-209.73060430782797
Will Grimmer,-763.2090727887895
Azuma Yano,-318.54400323705005
Kiyoshi Miyazato,-362.06936280873884
Darren Fichardt,-614.4185350026543
David Skinns,-300.0405636608647
Emiliano Grillo,9742.624208364557
Brady Watt,-107.0800881498185
Max Alverio,-1065.535328563656
Eric Morales,-188.92178214913974
Julian Etulain,-559.6750370218477
Timothy Puetz,-180.64950123116864
Carlos Ortiz,1527.696586498428
Garrett Osborn,-996.2937759464862
Neal Ajubita,-150.02767746170616
Harold Varner III,4293.555562210655
Steve Holmes,-344.3510748415027
WC Liang,-1450.369213204085
Tommy Fleetwood,9907.742082749033
Wenyi Huang,8.2813737238169
Li Haotong,-335.3121871784706
A-Shun Wu,-633.3562423524835
Raphael Jacquelin,-78.7822732659283
Mu Hu,-351.3896129678673
Huang Ming-jie,-584.8960930053936
Brian Agee,-243.62645954949716
Brian Anania,-243.62645954949716
Mikey Moyers,-343.00294423529994
Alexander Levy,-1089.765214935728
Fabrizio Zanotti,-259.3093384586161
Colin Montgomerie,-753.9821298244111
Johan Kok,-1945.0322554574282
Steve Schneiter,-175.22636766377673
Brian Norman,-1199.5360659870012
Rob Corcoran,-211.07873491403075
Dave McNabb,-305.8330575214241
Jim McGovern,-365.11362943860195
Jerry Smith,-329.52163817327244
Dave Tentis,-329.52163817327244
David Hronek,-1368.4374171457189
Frank Esposito Jr.,-400.5873801288175
Dustin Volk,-447.9645414325141
Matt Pesta,-566.4074446917558
Ki Taek Lee,-140.0129929584857
Paul Trittler,-270.58907167355216
Mark Blakefield,-741.476331973046
Michael Hebert,-1233.537470878789
Peter Jacobsen,-1574.648697529718
Alan Scheer,-416.1871771434493
Daisuke Maruyama,-238.12985394067425
Yoshitaka Takeya,-579.7747931410681
Cameron Smith,4238.499343963056
Tom Hoge,295.0901607242625
Byron Smith,-1374.0000000000002
Ted Brown,-197.40000000000003
Ryan Armour,2774.298680040844
Sung Joon Park,-1739.0832165015395
Dalton Ward,-265.8
Scott Pinckney,-1061.8150502852407
Whee Kim,-7452.512248872744
Tony Finau,20447.391642765404
Kelvin Day,-108.30000000000001
Jarrod Lyle,-1916.1945369093783
Ben Willman,-520.7845443577376
Andrew Landry,-99.076130590531
Ollie Schniederjans,-1146.9147647875627
Nick Taylor,4862.313144779898
Andy Sullivan,157.15866929090146
Gunn Yang,-1616.1000000000004
Prom Meesawat,-459.1893291672686
Angelo Que,166.20000000000002
Jason Knutzon,-355.92848396529826
Steve Lewton,-41.7
Danny Chia,-1752.7641623262496
Antonio Lascuna,-462.9000000000001
David Lipsky,-799.4552599095748
Sam O'Dell,-657.1802490959508
Garland Green,-357.90000000000003
Patrick Newcomb,-665.4000000000001
Brandon Hagy,-176.41109736292907
Alex Kang,-18.074978310295194
Tyler Dunlap,-134.40000000000003
Zack Sucher,-3207.176785760551
Anthony Paolucci,-212.56599777910753
Jeronimo Estevez,-198.00000000000003
Austin Connelly,-1671.9090775367456
Creighton Honeck,-87.60000000000001
Christopher Brown,-234.00000000000003
Carlos Sainz Jr.,-2060.7000000000003
Kevin Golding,-526.8000000000001
Scott Vincent,-347.42260863477327
Richard S. Johnson,-911.6633617633433
Daniel Miernicki,-236.25883582015177
Jake Knapp,-353.2801632647768
Kyle Thompson,-4784.532876979942
Chris Gilley,-1190.4273380117565
Wes Homan,-298.75845999529804
Nigel Spence,-83.10000000000001
Mark Baldwin,-396.53111981086755
Bob May,-520.776243509918
Hiroshi Iwata,-2917.8970629789137
Felipe Aguilar,-54.00000000000001
Hennie Otto,-137.62940588765818
Oliver Wilson,-659.2487495602591
Lian-Wei Zhang,-213.60000000000002
Zecheng Dou,-2571.538695926568
Chris Naegel,-294.38306714524214
Lee McCoy,-427.7538070966168
Bryson DeChambeau,11882.251551824505
Jeff Corr,-184.50000000000003
Joseph Juszczyk,-255.30000000000004
Zack Vervaecke,-290.70000000000005
Carson Schaake,-361.50000000000006
Zach Steffen,-503.1000000000001
Jon Rahm,18457.00956073003
Jean-Philip Cornellier,-235.50000000000003
Jun Hak Lee,-451.50000000000006
Soren Kjeldsen,438.29296319519256
Gary Stal,-440.1147521650099
Andrew Dodt,-1084.0262222259478
Nick Cullen,-810.2858263272238
Tom Johnson,48.00000000000001
Kyle Suppa,-77.10000000000001
Trey Mullinax,1005.0732293676247
Curtis Thompson,-135.3
Garrett Okamura,-1088.3049393106257
Cory Renfrew,-180.47864986306325
Michael Hopper,-1194.8620610842697
J.J. Spaun,-960.8033296573406
Blair Hamilton,-995.024734433995
Ryan Ruffels,-2078.420460977243
Marcelo Rozo,-128.4
James Beale,-335.70000000000005
Mark Hensby,-1449.807134486856
Garrett Rank,-1991.5100042259235
Scott Gutschewski,-268.5338831068908
